time, bits
1.3698e+07, 40
1.3699e+07, 40
1.37e+07, 40
1.3701e+07, 40
1.3702e+07, 40
1.3703e+07, 40
1.3704e+07, 40
1.3705e+07, 40
1.3706e+07, 40
1.3707e+07, 40
1.3708e+07, 40
1.3709e+07, 40
1.371e+07, 40
1.3711e+07, 32
1.3712e+07, 40
1.3713e+07, 40
1.3714e+07, 32
1.3715e+07, 40
1.3716e+07, 32
1.3717e+07, 40
1.3718e+07, 24
1.3719e+07, 40
1.372e+07, 24
1.3721e+07, 32
1.3722e+07, 24
1.3723e+07, 40
1.3724e+07, 32
1.3725e+07, 32
1.3726e+07, 24
1.3727e+07, 40
1.3728e+07, 24
1.3729e+07, 40
1.373e+07, 24
1.3731e+07, 40
1.3732e+07, 24
1.3733e+07, 40
1.3734e+07, 24
1.3735e+07, 40
1.3736e+07, 24
1.3737e+07, 40
1.3738e+07, 24
1.3739e+07, 40
1.374e+07, 24
1.3741e+07, 40
1.3742e+07, 24
1.3743e+07, 40
1.3744e+07, 16
1.3745e+07, 40
1.3746e+07, 24
1.3747e+07, 40
1.3748e+07, 24
1.3749e+07, 40
1.375e+07, 24
1.3751e+07, 40
1.3752e+07, 24
1.3753e+07, 40
1.3754e+07, 24
1.3755e+07, 40
1.3756e+07, 24
1.3757e+07, 40
1.3758e+07, 16
1.3759e+07, 40
1.376e+07, 24
1.3761e+07, 40
1.3762e+07, 24
1.3763e+07, 40
1.3764e+07, 24
1.3765e+07, 40
1.3766e+07, 24
1.3767e+07, 48
1.3768e+07, 32
1.3769e+07, 48
1.377e+07, 32
1.3771e+07, 48
1.3772e+07, 32
1.3773e+07, 48
1.3774e+07, 32
1.3775e+07, 48
1.3776e+07, 32
1.3777e+07, 40
1.3778e+07, 32
1.3779e+07, 48
1.378e+07, 40
1.3781e+07, 48
1.3782e+07, 48
1.3783e+07, 48
1.3784e+07, 48
1.3785e+07, 48
1.3786e+07, 48
1.3787e+07, 40
1.3788e+07, 48
1.3789e+07, 48
1.379e+07, 48
1.3791e+07, 40
1.3792e+07, 48
1.3793e+07, 48
1.3794e+07, 48
1.3795e+07, 48
1.3796e+07, 48
1.3797e+07, 48
1.3798e+07, 48
1.3799e+07, 48
1.38e+07, 48
1.3801e+07, 48
1.3802e+07, 48
1.3803e+07, 40
1.3804e+07, 48
1.3805e+07, 48
1.3806e+07, 48
1.3807e+07, 48
1.3808e+07, 48
1.3809e+07, 48
1.381e+07, 40
1.3811e+07, 40
1.3812e+07, 48
1.3813e+07, 40
1.3814e+07, 48
1.3815e+07, 32
1.3816e+07, 48
1.3817e+07, 32
1.3818e+07, 40
1.3819e+07, 32
1.382e+07, 48
1.3821e+07, 40
1.3822e+07, 48
1.3823e+07, 32
1.3824e+07, 40
1.3825e+07, 32
1.3826e+07, 48
1.3827e+07, 32
1.3828e+07, 48
1.3829e+07, 32
1.383e+07, 48
1.3831e+07, 32
1.3832e+07, 48
1.3833e+07, 32
1.3834e+07, 48
1.3835e+07, 32
1.3836e+07, 40
1.3837e+07, 32
1.3838e+07, 48
1.3839e+07, 32
1.384e+07, 48
1.3841e+07, 32
1.3842e+07, 48
1.3843e+07, 24
1.3844e+07, 48
1.3845e+07, 32
1.3846e+07, 48
1.3847e+07, 32
1.3848e+07, 48
1.3849e+07, 32
1.385e+07, 48
1.3851e+07, 32
1.3852e+07, 48
1.3853e+07, 32
1.3854e+07, 48
1.3855e+07, 32
1.3856e+07, 48
1.3857e+07, 24
1.3858e+07, 48
1.3859e+07, 32
1.386e+07, 48
1.3861e+07, 32
1.3862e+07, 48
1.3863e+07, 32
1.3864e+07, 48
1.3865e+07, 32
1.3866e+07, 48
1.3867e+07, 32
1.3868e+07, 48
1.3869e+07, 24
1.387e+07, 48
1.3871e+07, 32
1.3872e+07, 48
1.3873e+07, 32
1.3874e+07, 48
1.3875e+07, 32
1.3876e+07, 40
1.3877e+07, 40
1.3878e+07, 48
1.3879e+07, 48
1.388e+07, 48
1.3881e+07, 48
1.3882e+07, 48
1.3883e+07, 48
1.3884e+07, 40
1.3885e+07, 48
1.3886e+07, 48
1.3887e+07, 48
1.3888e+07, 48
1.3889e+07, 48
1.389e+07, 40
1.3891e+07, 48
1.3892e+07, 48
1.3893e+07, 48
1.3894e+07, 48
1.3895e+07, 48
1.3896e+07, 48
1.3897e+07, 48
1.3898e+07, 40
1.3899e+07, 40
1.39e+07, 40
1.3901e+07, 40
1.3902e+07, 40
1.3903e+07, 40
1.3904e+07, 40
1.3905e+07, 40
1.3906e+07, 40
1.3907e+07, 40
1.3908e+07, 32
1.3909e+07, 32
1.391e+07, 32
1.3911e+07, 40
1.3912e+07, 24
1.3913e+07, 40
1.3914e+07, 24
1.3915e+07, 32
1.3916e+07, 24
1.3917e+07, 40
1.3918e+07, 32
1.3919e+07, 40
1.392e+07, 24
1.3921e+07, 40
1.3922e+07, 24
1.3923e+07, 32
1.3924e+07, 24
1.3925e+07, 40
1.3926e+07, 24
1.3927e+07, 40
1.3928e+07, 24
1.3929e+07, 40
1.393e+07, 24
1.3931e+07, 40
1.3932e+07, 24
1.3933e+07, 40
1.3934e+07, 24
1.3935e+07, 40
1.3936e+07, 24
1.3937e+07, 40
1.3938e+07, 24
1.3939e+07, 40
1.394e+07, 24
1.3941e+07, 40
1.3942e+07, 16
1.3943e+07, 40
1.3944e+07, 24
1.3945e+07, 40
1.3946e+07, 24
1.3947e+07, 40
1.3948e+07, 24
1.3949e+07, 40
1.395e+07, 24
1.3951e+07, 40
1.3952e+07, 24
1.3953e+07, 40
1.3954e+07, 24
1.3955e+07, 40
1.3956e+07, 16
1.3957e+07, 40
1.3958e+07, 24
1.3959e+07, 40
1.396e+07, 24
1.3961e+07, 40
1.3962e+07, 24
1.3963e+07, 40
1.3964e+07, 24
1.3965e+07, 40
1.3966e+07, 24
1.3967e+07, 40
1.3968e+07, 24
1.3969e+07, 40
1.397e+07, 24
1.3971e+07, 40
1.3972e+07, 24
1.3973e+07, 40
1.3974e+07, 32
1.3975e+07, 32
1.3976e+07, 40
1.3977e+07, 40
1.3978e+07, 40
1.3979e+07, 40
1.398e+07, 40
1.3981e+07, 32
1.3982e+07, 40
1.3983e+07, 40
1.3984e+07, 40
1.3985e+07, 40
1.3986e+07, 40
1.3987e+07, 40
1.3988e+07, 40
1.3989e+07, 32
1.399e+07, 40
1.3991e+07, 40
1.3992e+07, 40
1.3993e+07, 40
1.3994e+07, 40
1.3995e+07, 40
1.3996e+07, 40
1.3997e+07, 40
1.3998e+07, 48
1.3999e+07, 48
1.4e+07, 48
1.4001e+07, 48
1.4002e+07, 48
1.4003e+07, 48
1.4004e+07, 48
1.4005e+07, 40
1.4006e+07, 48
1.4007e+07, 40
1.4008e+07, 40
1.4009e+07, 32
1.401e+07, 48
1.4011e+07, 32
1.4012e+07, 40
1.4013e+07, 32
1.4014e+07, 48
1.4015e+07, 40
1.4016e+07, 48
1.4017e+07, 32
1.4018e+07, 48
1.4019e+07, 32
1.402e+07, 48
1.4021e+07, 32
1.4022e+07, 40
1.4023e+07, 32
1.4024e+07, 48
1.4025e+07, 32
1.4026e+07, 48
1.4027e+07, 32
1.4028e+07, 48
1.4029e+07, 32
1.403e+07, 48
1.4031e+07, 32
1.4032e+07, 48
1.4033e+07, 32
1.4034e+07, 40
1.4035e+07, 32
1.4036e+07, 48
1.4037e+07, 32
1.4038e+07, 48
1.4039e+07, 32
1.404e+07, 48
1.4041e+07, 24
1.4042e+07, 48
1.4043e+07, 32
1.4044e+07, 48
1.4045e+07, 32
1.4046e+07, 48
1.4047e+07, 32
1.4048e+07, 48
1.4049e+07, 32
1.405e+07, 48
1.4051e+07, 32
1.4052e+07, 48
1.4053e+07, 32
1.4054e+07, 48
1.4055e+07, 24
1.4056e+07, 48
1.4057e+07, 32
1.4058e+07, 48
1.4059e+07, 32
1.406e+07, 48
1.4061e+07, 32
1.4062e+07, 48
1.4063e+07, 32
1.4064e+07, 48
1.4065e+07, 32
1.4066e+07, 48
1.4067e+07, 24
1.4068e+07, 48
1.4069e+07, 32
1.407e+07, 48
1.4071e+07, 40
1.4072e+07, 48
1.4073e+07, 48
1.4074e+07, 40
1.4075e+07, 48
1.4076e+07, 48
1.4077e+07, 48
1.4078e+07, 40
1.4079e+07, 48
1.408e+07, 48
1.4081e+07, 48
1.4082e+07, 48
1.4083e+07, 48
1.4084e+07, 48
1.4085e+07, 48
1.4086e+07, 48
1.4087e+07, 48
1.4088e+07, 40
1.4089e+07, 48
1.409e+07, 48
1.4091e+07, 48
1.4092e+07, 48
1.4093e+07, 48
1.4094e+07, 48
1.4095e+07, 48
1.4096e+07, 48
1.4097e+07, 48
1.4098e+07, 48
1.4099e+07, 48
1.41e+07, 40
1.4101e+07, 48
1.4102e+07, 40
1.4103e+07, 48
1.4104e+07, 40
1.4105e+07, 48
1.4106e+07, 32
1.4107e+07, 40
1.4108e+07, 32
1.4109e+07, 40
1.411e+07, 32
1.4111e+07, 48
1.4112e+07, 40
1.4113e+07, 48
1.4114e+07, 32
1.4115e+07, 48
1.4116e+07, 32
1.4117e+07, 48
1.4118e+07, 32
1.4119e+07, 48
1.412e+07, 32
1.4121e+07, 40
1.4122e+07, 32
1.4123e+07, 48
1.4124e+07, 32
1.4125e+07, 48
1.4126e+07, 32
1.4127e+07, 48
1.4128e+07, 32
1.4129e+07, 40
1.413e+07, 24
1.4131e+07, 40
1.4132e+07, 24
1.4133e+07, 40
1.4134e+07, 24
1.4135e+07, 40
1.4136e+07, 24
1.4137e+07, 40
1.4138e+07, 24
1.4139e+07, 40
1.414e+07, 16
1.4141e+07, 40
1.4142e+07, 24
1.4143e+07, 40
1.4144e+07, 24
1.4145e+07, 40
1.4146e+07, 24
1.4147e+07, 40
1.4148e+07, 24
1.4149e+07, 40
1.415e+07, 24
1.4151e+07, 40
1.4152e+07, 24
1.4153e+07, 40
1.4154e+07, 16
1.4155e+07, 40
1.4156e+07, 24
1.4157e+07, 40
1.4158e+07, 24
1.4159e+07, 40
1.416e+07, 24
1.4161e+07, 40
1.4162e+07, 24
1.4163e+07, 40
1.4164e+07, 24
1.4165e+07, 40
1.4166e+07, 24
1.4167e+07, 40
1.4168e+07, 32
1.4169e+07, 40
1.417e+07, 40
1.4171e+07, 40
1.4172e+07, 40
1.4173e+07, 32
1.4174e+07, 40
1.4175e+07, 32
1.4176e+07, 40
1.4177e+07, 40
1.4178e+07, 40
1.4179e+07, 40
1.418e+07, 40
1.4181e+07, 40
1.4182e+07, 40
1.4183e+07, 40
1.4184e+07, 40
1.4185e+07, 40
1.4186e+07, 40
1.4187e+07, 32
1.4188e+07, 40
1.4189e+07, 40
1.419e+07, 40
1.4191e+07, 40
1.4192e+07, 40
1.4193e+07, 40
1.4194e+07, 40
1.4195e+07, 40
1.4196e+07, 40
1.4197e+07, 40
1.4198e+07, 40
1.4199e+07, 32
1.42e+07, 40
1.4201e+07, 32
1.4202e+07, 40
1.4203e+07, 24
1.4204e+07, 40
1.4205e+07, 24
1.4206e+07, 24
1.4207e+07, 24
1.4208e+07, 40
1.4209e+07, 32
1.421e+07, 40
1.4211e+07, 24
1.4212e+07, 40
1.4213e+07, 24
1.4214e+07, 40
1.4215e+07, 24
1.4216e+07, 40
1.4217e+07, 24
1.4218e+07, 40
1.4219e+07, 24
1.422e+07, 32
1.4221e+07, 24
1.4222e+07, 40
1.4223e+07, 24
1.4224e+07, 40
1.4225e+07, 24
1.4226e+07, 40
1.4227e+07, 24
1.4228e+07, 40
1.4229e+07, 32
1.423e+07, 48
1.4231e+07, 32
1.4232e+07, 48
1.4233e+07, 32
1.4234e+07, 48
1.4235e+07, 32
1.4236e+07, 48
1.4237e+07, 32
1.4238e+07, 48
1.4239e+07, 24
1.424e+07, 48
1.4241e+07, 32
1.4242e+07, 48
1.4243e+07, 32
1.4244e+07, 48
1.4245e+07, 32
1.4246e+07, 48
1.4247e+07, 32
1.4248e+07, 48
1.4249e+07, 32
1.425e+07, 48
1.4251e+07, 32
1.4252e+07, 48
1.4253e+07, 24
1.4254e+07, 48
1.4255e+07, 32
1.4256e+07, 48
1.4257e+07, 32
1.4258e+07, 48
1.4259e+07, 32
1.426e+07, 48
1.4261e+07, 32
1.4262e+07, 48
1.4263e+07, 32
1.4264e+07, 48
1.4265e+07, 32
1.4266e+07, 48
1.4267e+07, 48
1.4268e+07, 48
1.4269e+07, 48
1.427e+07, 48
1.4271e+07, 48
1.4272e+07, 32
1.4273e+07, 48
1.4274e+07, 48
1.4275e+07, 48
1.4276e+07, 48
1.4277e+07, 48
1.4278e+07, 48
1.4279e+07, 48
1.428e+07, 48
1.4281e+07, 48
1.4282e+07, 48
1.4283e+07, 48
1.4284e+07, 48
1.4285e+07, 48
1.4286e+07, 40
1.4287e+07, 48
1.4288e+07, 48
1.4289e+07, 48
1.429e+07, 48
1.4291e+07, 48
1.4292e+07, 48
1.4293e+07, 48
1.4294e+07, 48
1.4295e+07, 48
1.4296e+07, 40
1.4297e+07, 48
1.4298e+07, 32
1.4299e+07, 48
1.43e+07, 32
1.4301e+07, 48
1.4302e+07, 32
1.4303e+07, 40
1.4304e+07, 32
1.4305e+07, 40
1.4306e+07, 40
1.4307e+07, 48
1.4308e+07, 32
1.4309e+07, 48
1.431e+07, 32
1.4311e+07, 48
1.4312e+07, 32
1.4313e+07, 48
1.4314e+07, 32
1.4315e+07, 48
1.4316e+07, 32
1.4317e+07, 48
1.4318e+07, 32
1.4319e+07, 40
1.432e+07, 32
1.4321e+07, 48
1.4322e+07, 32
1.4323e+07, 48
1.4324e+07, 32
1.4325e+07, 48
1.4326e+07, 32
1.4327e+07, 48
1.4328e+07, 32
1.4329e+07, 48
1.433e+07, 32
1.4331e+07, 40
1.4332e+07, 32
1.4333e+07, 48
1.4334e+07, 32
1.4335e+07, 48
1.4336e+07, 32
1.4337e+07, 48
1.4338e+07, 24
1.4339e+07, 48
1.434e+07, 32
1.4341e+07, 48
1.4342e+07, 32
1.4343e+07, 48
1.4344e+07, 32
1.4345e+07, 48
1.4346e+07, 32
1.4347e+07, 48
1.4348e+07, 32
1.4349e+07, 48
1.435e+07, 32
1.4351e+07, 48
1.4352e+07, 24
1.4353e+07, 48
1.4354e+07, 32
1.4355e+07, 48
1.4356e+07, 32
1.4357e+07, 48
1.4358e+07, 32
1.4359e+07, 48
1.436e+07, 24
1.4361e+07, 40
1.4362e+07, 32
1.4363e+07, 40
1.4364e+07, 40
1.4365e+07, 40
1.4366e+07, 40
1.4367e+07, 40
1.4368e+07, 40
1.4369e+07, 32
1.437e+07, 40
1.4371e+07, 32
1.4372e+07, 40
1.4373e+07, 40
1.4374e+07, 40
1.4375e+07, 40
1.4376e+07, 40
1.4377e+07, 40
1.4378e+07, 40
1.4379e+07, 40
1.438e+07, 40
1.4381e+07, 40
1.4382e+07, 40
1.4383e+07, 40
1.4384e+07, 40
1.4385e+07, 32
1.4386e+07, 40
1.4387e+07, 40
1.4388e+07, 40
1.4389e+07, 40
1.439e+07, 40
1.4391e+07, 40
1.4392e+07, 40
1.4393e+07, 32
1.4394e+07, 40
1.4395e+07, 32
1.4396e+07, 40
1.4397e+07, 24
1.4398e+07, 40
1.4399e+07, 24
1.44e+07, 32
1.4401e+07, 24
1.4402e+07, 40
1.4403e+07, 32
1.4404e+07, 32
1.4405e+07, 24
1.4406e+07, 40
1.4407e+07, 24
1.4408e+07, 40
1.4409e+07, 24
1.441e+07, 40
1.4411e+07, 24
1.4412e+07, 40
1.4413e+07, 24
1.4414e+07, 40
1.4415e+07, 24
1.4416e+07, 40
1.4417e+07, 24
1.4418e+07, 32
1.4419e+07, 24
1.442e+07, 40
1.4421e+07, 24
1.4422e+07, 40
1.4423e+07, 24
1.4424e+07, 40
1.4425e+07, 24
1.4426e+07, 40
1.4427e+07, 24
1.4428e+07, 40
1.4429e+07, 24
1.443e+07, 40
1.4431e+07, 24
1.4432e+07, 40
1.4433e+07, 24
1.4434e+07, 40
1.4435e+07, 24
1.4436e+07, 40
1.4437e+07, 16
1.4438e+07, 40
1.4439e+07, 24
1.444e+07, 40
1.4441e+07, 24
1.4442e+07, 40
1.4443e+07, 24
1.4444e+07, 40
1.4445e+07, 24
1.4446e+07, 40
1.4447e+07, 24
1.4448e+07, 40
1.4449e+07, 24
1.445e+07, 40
1.4451e+07, 16
1.4452e+07, 40
1.4453e+07, 24
1.4454e+07, 40
1.4455e+07, 24
1.4456e+07, 40
1.4457e+07, 24
1.4458e+07, 40
1.4459e+07, 32
1.446e+07, 48
1.4461e+07, 48
1.4462e+07, 48
1.4463e+07, 48
1.4464e+07, 48
1.4465e+07, 48
1.4466e+07, 40
1.4467e+07, 48
1.4468e+07, 48
1.4469e+07, 48
1.447e+07, 40
1.4471e+07, 48
1.4472e+07, 48
1.4473e+07, 48
1.4474e+07, 48
1.4475e+07, 48
1.4476e+07, 48
1.4477e+07, 48
1.4478e+07, 48
1.4479e+07, 48
1.448e+07, 48
1.4481e+07, 48
1.4482e+07, 48
1.4483e+07, 48
1.4484e+07, 40
1.4485e+07, 48
1.4486e+07, 48
1.4487e+07, 48
1.4488e+07, 48
1.4489e+07, 48
1.449e+07, 40
1.4491e+07, 48
1.4492e+07, 40
1.4493e+07, 48
1.4494e+07, 32
1.4495e+07, 48
1.4496e+07, 24
1.4497e+07, 40
1.4498e+07, 32
1.4499e+07, 48
1.45e+07, 40
1.4501e+07, 48
1.4502e+07, 32
1.4503e+07, 40
1.4504e+07, 32
1.4505e+07, 48
1.4506e+07, 32
1.4507e+07, 48
1.4508e+07, 32
1.4509e+07, 48
1.451e+07, 32
1.4511e+07, 48
1.4512e+07, 32
1.4513e+07, 48
1.4514e+07, 32
1.4515e+07, 48
1.4516e+07, 32
1.4517e+07, 40
1.4518e+07, 32
1.4519e+07, 48
1.452e+07, 32
1.4521e+07, 48
1.4522e+07, 32
1.4523e+07, 48
1.4524e+07, 32
1.4525e+07, 48
1.4526e+07, 32
1.4527e+07, 48
1.4528e+07, 32
1.4529e+07, 40
1.453e+07, 32
1.4531e+07, 48
1.4532e+07, 32
1.4533e+07, 48
1.4534e+07, 32
1.4535e+07, 48
1.4536e+07, 24
1.4537e+07, 48
1.4538e+07, 32
1.4539e+07, 48
1.454e+07, 32
1.4541e+07, 48
1.4542e+07, 32
1.4543e+07, 48
1.4544e+07, 32
1.4545e+07, 48
1.4546e+07, 32
1.4547e+07, 48
1.4548e+07, 32
1.4549e+07, 48
1.455e+07, 24
1.4551e+07, 48
1.4552e+07, 32
1.4553e+07, 48
1.4554e+07, 32
1.4555e+07, 48
1.4556e+07, 40
1.4557e+07, 48
1.4558e+07, 48
1.4559e+07, 48
1.456e+07, 48
1.4561e+07, 48
1.4562e+07, 40
1.4563e+07, 40
1.4564e+07, 48
1.4565e+07, 48
1.4566e+07, 48
1.4567e+07, 48
1.4568e+07, 48
1.4569e+07, 40
1.457e+07, 48
1.4571e+07, 48
1.4572e+07, 48
1.4573e+07, 48
1.4574e+07, 48
1.4575e+07, 48
1.4576e+07, 48
1.4577e+07, 48
1.4578e+07, 48
1.4579e+07, 48
1.458e+07, 48
1.4581e+07, 48
1.4582e+07, 48
1.4583e+07, 40
1.4584e+07, 48
1.4585e+07, 48
1.4586e+07, 48
1.4587e+07, 40
1.4588e+07, 48
1.4589e+07, 40
1.459e+07, 48
1.4591e+07, 24
1.4592e+07, 40
1.4593e+07, 24
1.4594e+07, 32
1.4595e+07, 24
1.4596e+07, 40
1.4597e+07, 32
1.4598e+07, 40
1.4599e+07, 24
1.46e+07, 40
1.4601e+07, 24
1.4602e+07, 32
1.4603e+07, 24
1.4604e+07, 40
1.4605e+07, 24
1.4606e+07, 40
1.4607e+07, 24
1.4608e+07, 40
1.4609e+07, 24
1.461e+07, 40
1.4611e+07, 24
1.4612e+07, 40
1.4613e+07, 24
1.4614e+07, 40
1.4615e+07, 24
1.4616e+07, 32
1.4617e+07, 24
1.4618e+07, 40
1.4619e+07, 24
1.462e+07, 40
1.4621e+07, 24
1.4622e+07, 40
1.4623e+07, 24
1.4624e+07, 40
1.4625e+07, 24
1.4626e+07, 40
1.4627e+07, 24
1.4628e+07, 40
1.4629e+07, 24
1.463e+07, 40
1.4631e+07, 24
1.4632e+07, 40
1.4633e+07, 24
1.4634e+07, 40
1.4635e+07, 16
1.4636e+07, 40
1.4637e+07, 24
1.4638e+07, 40
1.4639e+07, 24
1.464e+07, 40
1.4641e+07, 24
1.4642e+07, 40
1.4643e+07, 24
1.4644e+07, 40
1.4645e+07, 24
1.4646e+07, 40
1.4647e+07, 24
1.4648e+07, 40
1.4649e+07, 16
1.465e+07, 40
1.4651e+07, 24
1.4652e+07, 40
1.4653e+07, 32
1.4654e+07, 40
1.4655e+07, 40
1.4656e+07, 40
1.4657e+07, 40
1.4658e+07, 40
1.4659e+07, 40
1.466e+07, 32
1.4661e+07, 40
1.4662e+07, 40
1.4663e+07, 40
1.4664e+07, 40
1.4665e+07, 40
1.4666e+07, 40
1.4667e+07, 40
1.4668e+07, 32
1.4669e+07, 40
1.467e+07, 40
1.4671e+07, 40
1.4672e+07, 40
1.4673e+07, 40
1.4674e+07, 40
1.4675e+07, 40
1.4676e+07, 40
1.4677e+07, 40
1.4678e+07, 40
1.4679e+07, 40
1.468e+07, 40
1.4681e+07, 40
1.4682e+07, 32
1.4683e+07, 40
1.4684e+07, 32
1.4685e+07, 40
1.4686e+07, 32
1.4687e+07, 40
1.4688e+07, 24
1.4689e+07, 40
1.469e+07, 24
1.4691e+07, 40
1.4692e+07, 32
1.4693e+07, 48
1.4694e+07, 40
1.4695e+07, 48
1.4696e+07, 32
1.4697e+07, 48
1.4698e+07, 32
1.4699e+07, 48
1.47e+07, 32
1.4701e+07, 40
1.4702e+07, 32
1.4703e+07, 48
1.4704e+07, 32
1.4705e+07, 48
1.4706e+07, 32
1.4707e+07, 48
1.4708e+07, 32
1.4709e+07, 48
1.471e+07, 32
1.4711e+07, 48
1.4712e+07, 32
1.4713e+07, 48
1.4714e+07, 32
1.4715e+07, 40
1.4716e+07, 32
1.4717e+07, 48
1.4718e+07, 32
1.4719e+07, 48
1.472e+07, 32
1.4721e+07, 48
1.4722e+07, 32
1.4723e+07, 48
1.4724e+07, 32
1.4725e+07, 48
1.4726e+07, 32
1.4727e+07, 40
1.4728e+07, 32
1.4729e+07, 48
1.473e+07, 32
1.4731e+07, 48
1.4732e+07, 32
1.4733e+07, 48
1.4734e+07, 24
1.4735e+07, 48
1.4736e+07, 32
1.4737e+07, 48
1.4738e+07, 32
1.4739e+07, 48
1.474e+07, 32
1.4741e+07, 48
1.4742e+07, 32
1.4743e+07, 48
1.4744e+07, 32
1.4745e+07, 48
1.4746e+07, 32
1.4747e+07, 48
1.4748e+07, 24
1.4749e+07, 48
1.475e+07, 40
1.4751e+07, 48
1.4752e+07, 48
1.4753e+07, 48
1.4754e+07, 48
1.4755e+07, 48
1.4756e+07, 48
1.4757e+07, 40
1.4758e+07, 48
1.4759e+07, 48
1.476e+07, 40
1.4761e+07, 48
1.4762e+07, 48
1.4763e+07, 48
1.4764e+07, 48
1.4765e+07, 48
1.4766e+07, 48
1.4767e+07, 40
1.4768e+07, 48
1.4769e+07, 48
1.477e+07, 48
1.4771e+07, 48
1.4772e+07, 48
1.4773e+07, 48
1.4774e+07, 48
1.4775e+07, 48
1.4776e+07, 48
1.4777e+07, 48
1.4778e+07, 48
1.4779e+07, 48
1.478e+07, 48
1.4781e+07, 32
1.4782e+07, 48
1.4783e+07, 40
1.4784e+07, 48
1.4785e+07, 32
1.4786e+07, 48
1.4787e+07, 32
1.4788e+07, 40
1.4789e+07, 32
1.479e+07, 48
1.4791e+07, 40
1.4792e+07, 48
1.4793e+07, 24
1.4794e+07, 48
1.4795e+07, 32
1.4796e+07, 48
1.4797e+07, 32
1.4798e+07, 48
1.4799e+07, 32
1.48e+07, 40
1.4801e+07, 32
1.4802e+07, 48
1.4803e+07, 32
1.4804e+07, 48
1.4805e+07, 32
1.4806e+07, 48
1.4807e+07, 32
1.4808e+07, 48
1.4809e+07, 32
1.481e+07, 48
1.4811e+07, 32
1.4812e+07, 48
1.4813e+07, 32
1.4814e+07, 40
1.4815e+07, 32
1.4816e+07, 48
1.4817e+07, 32
1.4818e+07, 48
1.4819e+07, 32
1.482e+07, 48
1.4821e+07, 32
1.4822e+07, 40
1.4823e+07, 24
1.4824e+07, 40
1.4825e+07, 24
1.4826e+07, 40
1.4827e+07, 24
1.4828e+07, 40
1.4829e+07, 24
1.483e+07, 40
1.4831e+07, 24
1.4832e+07, 40
1.4833e+07, 16
1.4834e+07, 40
1.4835e+07, 24
1.4836e+07, 40
1.4837e+07, 24
1.4838e+07, 40
1.4839e+07, 24
1.484e+07, 40
1.4841e+07, 24
1.4842e+07, 40
1.4843e+07, 24
1.4844e+07, 40
1.4845e+07, 24
1.4846e+07, 40
1.4847e+07, 24
1.4848e+07, 40
1.4849e+07, 40
1.485e+07, 40
1.4851e+07, 40
1.4852e+07, 40
1.4853e+07, 40
1.4854e+07, 32
1.4855e+07, 40
1.4856e+07, 40
1.4857e+07, 40
1.4858e+07, 40
1.4859e+07, 40
1.486e+07, 40
1.4861e+07, 40
1.4862e+07, 40
1.4863e+07, 40
1.4864e+07, 40
1.4865e+07, 40
1.4866e+07, 32
1.4867e+07, 40
1.4868e+07, 40
1.4869e+07, 40
1.487e+07, 40
1.4871e+07, 40
1.4872e+07, 40
1.4873e+07, 40
1.4874e+07, 40
1.4875e+07, 40
1.4876e+07, 40
1.4877e+07, 40
1.4878e+07, 32
1.4879e+07, 40
1.488e+07, 24
1.4881e+07, 40
1.4882e+07, 24
1.4883e+07, 40
1.4884e+07, 24
1.4885e+07, 32
1.4886e+07, 24
1.4887e+07, 40
1.4888e+07, 32
1.4889e+07, 40
1.489e+07, 24
1.4891e+07, 40
1.4892e+07, 24
1.4893e+07, 40
1.4894e+07, 24
1.4895e+07, 40
1.4896e+07, 24
1.4897e+07, 40
1.4898e+07, 24
1.4899e+07, 32
1.49e+07, 24
1.4901e+07, 40
1.4902e+07, 24
1.4903e+07, 40
1.4904e+07, 24
1.4905e+07, 40
1.4906e+07, 24
1.4907e+07, 40
1.4908e+07, 24
1.4909e+07, 40
1.491e+07, 24
1.4911e+07, 40
1.4912e+07, 24
1.4913e+07, 32
1.4914e+07, 24
1.4915e+07, 40
1.4916e+07, 24
1.4917e+07, 40
1.4918e+07, 24
1.4919e+07, 40
1.492e+07, 24
1.4921e+07, 40
1.4922e+07, 32
1.4923e+07, 48
1.4924e+07, 32
1.4925e+07, 48
1.4926e+07, 32
1.4927e+07, 48
1.4928e+07, 32
1.4929e+07, 48
1.493e+07, 32
1.4931e+07, 48
1.4932e+07, 24
1.4933e+07, 48
1.4934e+07, 32
1.4935e+07, 48
1.4936e+07, 32
1.4937e+07, 48
1.4938e+07, 32
1.4939e+07, 48
1.494e+07, 32
1.4941e+07, 48
1.4942e+07, 32
1.4943e+07, 48
1.4944e+07, 40
1.4945e+07, 48
1.4946e+07, 40
1.4947e+07, 48
1.4948e+07, 48
1.4949e+07, 48
1.495e+07, 48
1.4951e+07, 40
1.4952e+07, 48
1.4953e+07, 48
1.4954e+07, 48
1.4955e+07, 48
1.4956e+07, 48
1.4957e+07, 48
1.4958e+07, 40
1.4959e+07, 48
1.496e+07, 48
1.4961e+07, 48
1.4962e+07, 48
1.4963e+07, 48
1.4964e+07, 48
1.4965e+07, 40
1.4966e+07, 48
1.4967e+07, 48
1.4968e+07, 48
1.4969e+07, 48
1.497e+07, 48
1.4971e+07, 48
1.4972e+07, 48
1.4973e+07, 48
1.4974e+07, 48
1.4975e+07, 40
1.4976e+07, 48
1.4977e+07, 40
1.4978e+07, 48
1.4979e+07, 24
1.498e+07, 48
1.4981e+07, 32
